batch	timestamp/colllection_interval	acc_x 	acc_y	acc_z	rot_x	rot_y 	rot_z	lat	long	GPS_speed_kmph	GPS_speed_mps	GPS_altitude_km	GPS_altitude_m	GPS_data_time	GPS_hdop_acc	GPS_n_of_satellite	anomaly	speed_level_on_encounter
69	3776	-1.85	-1.62	7.57	0.02	0.07	0.01	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3781	-0.06	-0.92	6.9	-0.01	0.05	0	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3785	0.19	-0.73	6.96	-0.07	0.13	-0.01	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3789	-0.92	-1.12	7.43	-0.13	0.14	-0.02	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3794	-2.89	-1.7	9.23	-0.16	0.14	-0.03	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3798	-3.48	-2.12	10.14	-0.14	0.06	-0.02	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3802	-2.97	-1.15	11.38	-0.11	0.12	0	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3807	-2.72	-0.64	11.72	-0.08	0.1	0.01	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
69	3811	-3.03	-0.47	11.37	-0.05	-0.04	0.01	7.404778	5.244338	44.003521	12.2232	0.3738	373.799988	01/26/2025 15:48:02:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7788	1.56	-1.02	10.22	-0.04	0.15	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7792	0.96	0.43	10.35	-0.01	0.15	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7796	-0.54	1.43	11.32	-0.04	0.12	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7801	-0.54	0.32	10.71	-0.05	0	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7805	0.5	-0.88	9.48	-0.05	0.02	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7810	0.26	-1.33	9.06	-0.05	0.12	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7814	-0.23	-0.55	9.28	0.02	0.14	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7818	-0.81	-0.52	9.96	-0.05	0.14	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7822	-2.31	-0.64	10.97	-0.1	0.13	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7826	-2.65	-0.45	11.08	-0.09	0.09	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7831	-0.68	-0.49	9.9	-0.06	0.04	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7836	0.26	-0.46	10.2	-0.07	0.09	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7840	0.61	0.3	10.84	-0.04	0.18	0.06	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7844	-0.43	1.06	12.51	-0.11	0.23	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7848	-2.01	0.74	13.51	-0.14	0.12	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7852	-1.89	-0.71	12.49	-0.09	-0.03	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7856	-0.4	-1.68	10.84	-0.08	0.14	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7860	-2.01	-1.47	11.25	0.02	0.22	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7865	-3.23	-0.34	10.56	0.1	0.04	0.06	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7869	-2.98	0.12	10.18	0.04	0.1	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7874	-1.23	-0.8	8.79	0	0.02	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7878	-0.85	-1.05	8.7	0.01	0.07	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7882	-0.95	-0.56	9.38	0	0.13	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7886	0.39	-0.44	9.43	-0.01	-0.03	0.04	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7890	-1.19	0.02	12.26	-0.15	0.15	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7894	-1.17	-0.29	12.91	-0.19	0.02	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7898	-0.05	-1.54	12.29	-0.06	-0.09	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7902	-0.11	-1.04	11.7	-0.02	0.11	0	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7906	-0.93	-0.86	12.82	-0.04	0.13	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7910	-3.25	-0.34	15.12	-0.04	0.18	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7915	-2.4	-0.83	14.11	-0.04	0.01	0.01	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7919	-2.75	-1.35	13.27	-0.04	-0.07	0.01	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7923	-1.84	-2.04	11.6	0.03	0	0.02	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7927	-0.91	-1.13	11.54	0.07	0.08	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7931	-1.05	-0.26	12.45	0.07	0.05	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7936	-0.27	-0.02	12.92	0.03	-0.07	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7940	0.33	-0.93	12.21	-0.06	-0.1	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7944	2.06	-0.68	11.09	-0.01	-0.18	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7949	2.06	0.09	10.77	-0.02	0.06	0.06	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7953	-0.01	-0.23	12.82	-0.05	0.07	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7958	-2.18	-0.6	14.75	-0.09	0.12	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:1.695733	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7962	-3.05	-0.51	14.53	-0.08	0	0.03	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7966	-2.75	-0.47	13.17	0.03	-0.22	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7970	-2.53	-0.31	11.54	0.06	-0.02	0.06	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7974	-0.86	-0.18	9.87	0.05	-0.11	0.06	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
73	7979	-2.58	0.19	12.03	-0.02	0.03	0.05	7.403269	5.245766	27.798519	7.721811	0.3719	371.899994	01/26/2025 15:48:25:-0.000000	0.75	1	CRACKED/CORRUGATED	AVERAGE
101	3332	1.48	-0.14	6.01	0.07	0.02	-0.11	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3337	2.28	0	5.14	0.06	-0.01	-0.19	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3342	1.99	0.97	6.83	-0.02	0.05	-0.3	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3346	2.72	2.71	9.43	-0.09	0.17	-0.3	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3350	0.75	1.95	12.97	-0.18	0.24	-0.19	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3354	0.54	0.15	14.48	-0.19	0.14	-0.13	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3359	0.22	-1.24	13.01	-0.07	-0.11	-0.08	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3363	-2.04	-1.34	11.1	0.09	0.12	-0.04	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3367	-0.44	0.17	7.11	0.18	-0.16	-0.02	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
101	3372	0.48	-0.18	6.42	0.15	0.01	-0.02	7.395198	5.255357	30.891359	8.580934	0.3698	369.799988	01/26/2025 15:51:30:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2736	-2.49	-0.51	8.35	0.1	-0.13	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2740	-0.74	-1.4	6.78	0.05	-0.09	0.05	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2744	0.88	-1.86	7.03	0.02	-0.12	0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2748	0.28	-1.61	7.65	-0.08	0.03	-0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2752	0.69	-0.77	7.74	-0.08	-0.07	-0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2756	-0.04	-0.14	9.51	-0.16	-0.02	-0.14	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2761	1.27	-0.59	10.47	-0.18	-0.02	-0.23	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2765	1	1.62	12.99	-0.22	-0.1	-0.24	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2770	-3.67	2.41	15.65	-0.23	0.21	-0.17	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2774	-3.06	1.46	12.34	-0.08	-0.2	-0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2779	-3.39	1.27	10.54	0.05	-0.39	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2783	-1.86	0.6	7.69	-0.05	-0.09	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2788	-3.13	-0.74	7.83	-0.08	-0.13	0.16	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2792	-1.96	-0.75	6.93	-0.15	-0.04	0.19	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2796	-1.98	-2.54	7.51	-0.21	-0.03	0.17	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2800	1.37	-1.81	8.81	-0.16	-0.45	0.05	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2804	3.29	-0.73	9.83	-0.19	-0.05	-0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2809	3.27	0.64	10.43	-0.17	-0.15	-0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2813	1.72	2.06	12.57	-0.31	0.01	-0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2817	-1.98	0.26	14.04	-0.31	-0.41	-0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2821	-0.16	0.61	12.06	-0.25	0.1	-0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2825	-0.38	0.85	9.12	-0.01	-0.53	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2830	0.2	1.04	6.51	-0.12	0.17	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2834	-4.52	2.19	11.42	-0.16	0.27	0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2838	-1.59	0.39	10.81	-0.31	-0.04	-0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2843	-1.08	-1.88	10.6	-0.31	-0.31	-0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2847	1.51	-2.73	8.41	-0.14	-0.15	0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2852	1.31	-2.6	7.65	-0.07	-0.29	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2856	2.04	-2.21	6.42	-0.06	0.09	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2860	1.46	0.05	8.72	-0.07	-0.24	0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2865	1.96	-0.33	8.44	-0.23	-0.09	-0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2869	1.12	-0.94	10.67	-0.29	0.06	-0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2873	1.93	-1.85	10.32	-0.2	-0.03	0	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2878	-1.17	-1.28	12.59	-0.13	0.03	0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2882	-1.73	-0.17	12.59	-0.12	0.03	0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2887	0.11	0.1	9.4	-0.16	-0.27	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2891	0.37	-0.12	8.96	-0.14	-0.04	0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2895	1.98	-0.36	6.84	-0.04	-0.14	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2899	0.92	-1.24	6.56	-0.04	0.11	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2903	-0.57	-1.61	8.45	-0.07	0.16	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2908	-1.74	-1.14	9.95	-0.13	0.01	0.01	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2912	-1.56	-1.74	9.38	-0.16	-0.11	0	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2916	-0.02	-2.05	8.08	-0.1	-0.14	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2920	0.7	-1.51	7.78	-0.09	0.05	0.05	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2924	0.55	-1.05	8.03	-0.11	-0.01	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:-0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2929	0.01	0.07	8.95	-0.1	-0.01	0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2933	0.74	0.55	8.55	-0.13	-0.06	0.05	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2937	1.26	-0.57	9.47	-0.19	-0.08	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2942	1.92	-0.91	9.47	-0.15	0.05	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2946	-1.22	-0.74	11.79	-0.11	-0.02	0.04	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2951	-1.86	-0.66	10.54	-0.07	0.21	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2955	-0.99	-1.49	8.56	-0.06	-0.17	0.03	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2959	-1.58	-2.32	9.05	-0.01	0.02	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2964	-1.33	-2.13	7.93	-0.01	0.11	0.05	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2968	-0.88	-2.04	6.28	0.05	0.01	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2972	-1.13	-1.06	5.26	0.03	-0.06	-0.05	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2976	1.18	-1.03	3.17	0.02	-0.12	-0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2980	0.86	-1.32	5.91	-0.02	0.22	-0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2984	3.74	-0.81	4.68	0.1	-0.03	-0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2988	1.87	-1.33	6.5	0.01	0.22	-0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2993	2.25	-0.87	7.99	-0.06	0.23	-0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	2997	2.26	-1.96	8.26	-0.07	0.22	0.02	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	3001	0.26	-2.21	11.24	-0.02	0.17	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	3005	-1.36	-2.44	11.57	0.04	0.31	0.08	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	3009	-2.98	-2.15	11.15	0.01	0.31	0.07	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	3014	-3.22	-3.6	11.2	0	0.21	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
102	3018	-2.16	-4.71	11.68	-0.01	0	0.06	7.395167	5.255589	29.706079	8.251689	0.3705	370.5	01/26/2025 15:51:33:0.000000	0.75	1	POTHOLE-MILD	AVERAGE
