batch,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,speed,timestamp,latitude,longitude,accuracy,date_time,anomaly,speed_level
36,0.03,-1.42,9.46,0.04,-0.01,0.01,2.397311,1008,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.05,-1.42,9.47,0.04,-0.01,0.01,2.397311,1032,7.666052,5.263892,99.989998,07/19/2025 16:48:59:0.000000,no-movement,LOW
36,0.05,-1.43,9.5,0.04,-0.01,0.01,2.397311,1056,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.07,-1.43,9.46,0.04,-0.01,0.01,2.397311,1080,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.04,-1.41,9.47,0.04,-0.01,0.01,2.397311,1104,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.08,-1.42,9.45,0.04,-0.01,0.01,2.397311,1128,7.666052,5.263892,99.989998,07/19/2025 16:48:59:0.000000,no-movement,LOW
36,0.06,-1.41,9.47,0.04,-0.01,0.01,2.397311,1152,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.07,-1.43,9.47,0.04,-0.01,0.01,2.397311,1176,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.08,-1.42,9.44,0.04,-0.01,0.01,2.397311,1200,7.666052,5.263892,99.989998,07/19/2025 16:48:59:0.000000,no-movement,LOW
36,0.08,-1.43,9.45,0.04,-0.01,0.01,2.397311,1224,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.07,-1.43,9.45,0.04,-0.01,0.01,2.397311,1248,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.05,-1.42,9.48,0.04,-0.01,0.01,2.397311,1272,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.07,-1.42,9.49,0.04,-0.01,0.01,2.397311,1296,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.04,-1.42,9.46,0.04,-0.01,0.01,2.397311,1320,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.04,-1.43,9.46,0.04,-0.01,0.01,2.397311,1344,7.666052,5.263892,99.989998,07/19/2025 16:48:59:-0.000000,no-movement,LOW
36,0.06,-1.44,9.47,0.04,-0.01,0.01,2.397311,1368,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.41,9.44,0.04,-0.01,0.01,2.397311,1392,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.41,9.47,0.04,-0.01,0.01,2.397311,1416,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.02,-1.43,9.5,0.04,-0.01,0.01,2.397311,1440,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.43,9.45,0.04,-0.01,0.01,2.397311,1464,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.41,9.46,0.04,-0.01,0.01,2.397311,1488,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.04,-1.42,9.48,0.04,-0.01,0.01,2.397311,1512,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.03,-1.43,9.46,0.04,-0.01,0.01,2.397311,1536,7.666052,5.263892,99.989998,07/19/2025 16:49:00:1.770893,no-movement,LOW
36,0.05,-1.43,9.48,0.04,-0.01,0.01,2.397311,1560,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.04,-1.43,9.5,0.04,-0.01,0.01,2.397311,1584,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.44,9.47,0.04,-0.01,0.01,2.397311,1608,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.01,-1.43,9.48,0.04,-0.01,0.01,2.397311,1632,7.666052,5.263892,99.989998,07/19/2025 16:49:00:0.000000,no-movement,LOW
36,0.06,-1.44,9.49,0.04,-0.01,0.01,2.397311,1656,7.666052,5.263892,99.989998,07/19/2025 16:49:00:0.000000,no-movement,LOW
36,0.07,-1.41,9.48,0.04,-0.01,0.01,2.397311,1680,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.42,9.45,0.04,-0.01,0.01,2.397311,1704,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.41,9.46,0.04,-0.01,0.01,2.397311,1728,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.05,-1.43,9.45,0.04,-0.01,0.01,2.397311,1752,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.43,9.42,0.04,-0.01,0.01,2.397311,1776,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.42,9.43,0.04,-0.01,0.01,2.397311,1800,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.45,9.46,0.04,-0.01,0.01,2.397311,1824,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.44,9.49,0.04,-0.01,0.01,2.397311,1848,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.43,9.45,0.04,-0.01,0.01,2.397311,1872,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.04,-1.44,9.49,0.04,-0.01,0.01,2.397311,1896,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.45,9.47,0.04,-0.01,0.01,2.397311,1920,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.09,-1.41,9.45,0.04,-0.01,0.01,2.397311,1944,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.03,-1.43,9.46,0.04,-0.01,0.01,2.397311,1968,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.07,-1.42,9.47,0.04,-0.01,0.01,2.397311,1992,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.04,-1.44,9.44,0.04,-0.01,0.01,2.397311,2016,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.43,9.49,0.04,-0.01,0.01,2.397311,2040,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.03,-1.41,9.5,0.04,-0.01,0.01,2.397311,2064,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.44,9.46,0.04,-0.01,0.01,2.397311,2088,7.666052,5.263892,99.989998,07/19/2025 16:49:00:-0.000000,no-movement,LOW
36,0.06,-1.42,9.44,0.04,-0.01,0.01,2.397311,2112,7.666052,5.263892,99.989998,07/19/2025 16:49:00:1.770893,no-movement,LOW
36,0.05,-1.41,9.45,0.04,-0.01,0.01,2.397311,2136,7.666052,5.263892,99.989998,07/19/2025 16:49:01:0.000000,no-movement,LOW
36,0.06,-1.41,9.46,0.04,-0.01,0.01,2.397311,2160,7.666052,5.263892,99.989998,07/19/2025 16:49:01:-0.000000,no-movement,LOW
36,0.07,-1.42,9.5,0.04,-0.01,0.01,2.397311,2184,7.666052,5.263892,99.989998,07/19/2025 16:49:01:1.770893,no-movement,LOW
36,0.07,-1.41,9.47,0.04,-0.01,0.01,2.397311,2208,7.666052,5.263892,99.989998,07/19/2025 16:49:01:-0.000000,no-movement,LOW
36,0.08,-1.43,9.44,0.04,-0.01,0.01,2.397311,2232,7.666052,5.263892,99.989998,07/19/2025 16:49:01:1.770893,no-movement,LOW
36,0.06,-1.45,9.49,0.04,-0.01,0.01,2.397311,2256,7.666052,5.263892,99.989998,07/19/2025 16:49:01:1.770893,no-movement,LOW
36,0.05,-1.41,9.48,0.04,-0.01,0.01,2.397311,2280,7.666052,5.263892,99.989998,07/19/2025 16:49:01:-0.000000,no-movement,LOW
36,0.06,-1.44,9.47,0.04,-0.01,0.01,2.397311,2304,7.666052,5.263892,99.989998,07/19/2025 16:49:01:-0.000000,no-movement,LOW
36,0.04,-1.43,9.52,0.04,-0.01,0.01,2.397311,2328,7.666052,5.263892,99.989998,07/19/2025 16:49:01:-0.000000,no-movement,LOW
36,0.08,-1.43,9.46,0.04,-0.01,0.01,2.397311,2352,7.666052,5.263892,99.989998,07/19/2025 16:49:01:0.000000,no-movement,LOW
36,0.08,-1.43,9.48,0.04,-0.01,0.01,2.397311,2376,7.666052,5.263892,99.989998,07/19/2025 16:49:01:0.000000,no-movement,LOW
37,0.05,-1.43,9.47,0.04,-0.01,0.01,2.397311,0,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.06,-1.43,9.5,0.04,-0.01,0.01,2.397311,24,7.666052,5.263892,99.989998,07/19/2025 16:49:02:1.770893,no-movement,LOW
37,0.05,-1.42,9.48,0.04,-0.01,0.01,2.397311,48,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.1,-1.42,9.42,0.04,-0.01,0.01,2.397311,72,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.09,-1.44,9.45,0.04,-0.01,0.01,2.397311,96,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.07,-1.45,9.44,0.04,-0.01,0.01,2.397311,120,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.04,-1.42,9.47,0.04,-0.01,0.01,2.397311,144,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.05,-1.44,9.48,0.04,-0.01,0.01,2.397311,168,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.04,-1.45,9.45,0.04,-0.01,0.01,2.397311,192,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.09,-1.43,9.42,0.04,-0.01,0.01,2.397311,216,7.666052,5.263892,99.989998,07/19/2025 16:49:02:-0.000000,no-movement,LOW
37,0.05,-1.42,9.49,0.04,-0.01,0.01,2.397311,240,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.07,-1.42,9.46,0.04,-0.01,0.01,2.397311,264,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.43,9.48,0.04,-0.01,0.01,2.397311,288,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.04,-1.43,9.47,0.04,-0.01,0.01,2.397311,312,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.43,9.46,0.04,-0.01,0.01,2.397311,336,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.04,-1.44,9.45,0.04,-0.01,0.01,2.397311,360,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.03,-1.43,9.45,0.04,-0.01,0.01,2.397311,384,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.06,-1.43,9.47,0.04,-0.01,0.01,2.397311,408,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.42,9.48,0.04,-0.01,0.01,2.397311,432,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.06,-1.41,9.47,0.04,-0.01,0.01,2.397311,456,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.04,-1.42,9.47,0.04,-0.01,0.01,2.397311,480,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.06,-1.44,9.48,0.04,-0.01,0.01,2.397311,504,7.666052,5.263892,99.989998,07/19/2025 16:49:03:0.000000,no-movement,LOW
37,0.06,-1.41,9.46,0.04,-0.01,0.01,2.397311,528,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.44,9.47,0.04,-0.01,0.01,2.397311,552,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.42,9.47,0.04,-0.01,0.01,2.397311,576,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.07,-1.41,9.45,0.04,-0.01,0.01,2.397311,600,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.02,-1.43,9.47,0.04,-0.01,0.01,2.397311,624,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.07,-1.41,9.48,0.04,-0.01,0.01,2.397311,648,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.07,-1.46,9.46,0.04,-0.01,0.01,2.397311,672,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.06,-1.43,9.43,0.04,-0.01,0.01,2.397311,696,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.42,9.46,0.04,-0.01,0.01,2.397311,720,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.07,-1.41,9.42,0.04,-0.01,0.01,2.397311,744,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.42,9.48,0.04,-0.01,0.01,2.397311,768,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.07,-1.43,9.46,0.04,-0.01,0.01,2.397311,792,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.05,-1.41,9.45,0.04,-0.01,0.01,2.397311,816,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.09,-1.46,9.43,0.04,-0.01,0.01,2.397311,840,7.666052,5.263892,99.989998,07/19/2025 16:49:03:1.770893,no-movement,LOW
37,0.06,-1.41,9.45,0.04,-0.01,0.01,2.397311,864,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.06,-1.42,9.44,0.04,-0.01,0.01,2.397311,888,7.666052,5.263892,99.989998,07/19/2025 16:49:03:0.000000,no-movement,LOW
37,0.03,-1.43,9.47,0.04,-0.01,0.01,2.397311,912,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.02,-1.42,9.46,0.04,-0.01,0.01,2.397311,936,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.08,-1.42,9.44,0.04,-0.01,0.01,2.397311,960,7.666052,5.263892,99.989998,07/19/2025 16:49:03:-0.000000,no-movement,LOW
37,0.06,-1.41,9.5,0.04,-0.01,0.01,2.397311,984,7.666052,5.263892,99.989998,07/19/2025 16:49:04:1.770893,no-movement,LOW
37,0.08,-1.4,9.43,0.04,-0.01,0.01,2.397311,1008,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.44,9.47,0.04,-0.01,0.01,2.397311,1032,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.41,9.48,0.04,-0.01,0.01,2.397311,1056,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.43,9.47,0.04,-0.01,0.01,2.397311,1080,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.41,9.47,0.04,-0.01,0.01,2.397311,1104,7.666052,5.263892,99.989998,07/19/2025 16:49:04:0.000000,no-movement,LOW
37,0.08,-1.44,9.47,0.04,-0.01,0.01,2.397311,1128,7.666052,5.263892,99.989998,07/19/2025 16:49:04:1.770893,no-movement,LOW
37,0.08,-1.42,9.44,0.04,-0.01,0.01,2.397311,1152,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.43,9.48,0.04,-0.01,0.01,2.397311,1176,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.43,9.44,0.04,-0.01,0.01,2.397311,1200,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.38,9.47,0.04,-0.01,0.01,2.397311,1224,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.08,-1.43,9.46,0.04,-0.01,0.01,2.397311,1248,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.4,9.48,0.04,-0.01,0.01,2.397311,1272,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.07,-1.45,9.41,0.04,-0.01,0.01,2.397311,1296,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.44,9.45,0.04,-0.01,0.01,2.397311,1320,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.44,9.44,0.04,-0.01,0.01,2.397311,1344,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.43,9.45,0.04,-0.01,0.01,2.397311,1368,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.03,-1.42,9.48,0.04,-0.01,0.01,2.397311,1392,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.02,-1.43,9.5,0.04,-0.01,0.01,2.397311,1416,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.43,9.46,0.04,-0.01,0.01,2.397311,1440,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.07,-1.42,9.48,0.04,-0.01,0.01,2.397311,1464,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.08,-1.41,9.43,0.04,-0.01,0.01,2.397311,1488,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.42,9.48,0.04,-0.01,0.01,2.397311,1512,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.41,9.46,0.04,-0.01,0.01,2.397311,1536,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.02,-1.41,9.48,0.04,-0.01,0.01,2.397311,1560,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.06,-1.44,9.47,0.04,-0.01,0.01,2.397311,1584,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.07,-1.44,9.44,0.04,-0.01,0.01,2.397311,1608,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.08,-1.41,9.43,0.04,-0.01,0.01,2.397311,1632,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.05,-1.42,9.46,0.04,-0.01,0.01,2.397311,1656,7.666052,5.263892,99.989998,07/19/2025 16:49:04:0.000000,no-movement,LOW
37,0.04,-1.4,9.47,0.04,-0.01,0.01,2.397311,1680,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.04,-1.43,9.49,0.04,-0.01,0.01,2.397311,1704,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.07,-1.41,9.45,0.04,-0.01,0.01,2.397311,1728,7.666052,5.263892,99.989998,07/19/2025 16:49:04:-0.000000,no-movement,LOW
37,0.04,-1.41,9.48,0.04,-0.01,0.01,2.397311,1752,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.05,-1.46,9.45,0.04,-0.01,0.01,2.397311,1776,7.666052,5.263892,99.989998,07/19/2025 16:49:05:0.000000,no-movement,LOW
37,0.04,-1.44,9.46,0.04,-0.01,0.01,2.397311,1800,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.42,9.43,0.04,-0.01,0.01,2.397311,1824,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.04,-1.43,9.5,0.04,-0.01,0.01,2.397311,1848,7.666052,5.263892,99.989998,07/19/2025 16:49:05:0.000000,no-movement,LOW
37,0.06,-1.43,9.47,0.04,-0.01,0.01,2.397311,1872,7.666052,5.263892,99.989998,07/19/2025 16:49:05:1.770893,no-movement,LOW
37,0.03,-1.42,9.46,0.04,-0.01,0.01,2.397311,1896,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.05,-1.4,9.46,0.04,-0.01,0.01,2.397311,1920,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.45,9.44,0.04,-0.01,0.01,2.397311,1944,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.04,-1.44,9.45,0.04,-0.01,0.01,2.397311,1968,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.05,-1.42,9.47,0.04,-0.01,0.01,2.397311,1992,7.666052,5.263892,99.989998,07/19/2025 16:49:05:0.000000,no-movement,LOW
37,0.04,-1.44,9.45,0.04,-0.01,0.01,2.397311,2016,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.07,-1.44,9.48,0.04,-0.01,0.01,2.397311,2040,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.43,9.43,0.04,-0.01,0.01,2.397311,2064,7.666052,5.263892,99.989998,07/19/2025 16:49:05:1.770893,no-movement,LOW
37,0.06,-1.43,9.49,0.04,-0.01,0.01,2.397311,2088,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.08,-1.42,9.5,0.04,-0.01,0.01,2.397311,2112,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.42,9.47,0.04,-0.01,0.01,2.397311,2136,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.07,-1.42,9.44,0.04,-0.01,0.01,2.397311,2160,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.43,9.45,0.04,-0.01,0.01,2.397311,2184,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.04,-1.44,9.46,0.04,-0.01,0.01,2.397311,2208,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.05,-1.42,9.44,0.04,-0.01,0.01,2.397311,2232,7.666052,5.263892,99.989998,07/19/2025 16:49:05:0.000000,no-movement,LOW
37,0.05,-1.41,9.44,0.04,-0.01,0.01,2.397311,2256,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.44,9.49,0.04,-0.01,0.01,2.397311,2280,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.45,9.45,0.04,-0.01,0.01,2.397311,2304,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.42,9.44,0.04,-0.01,0.01,2.397311,2328,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.04,-1.42,9.46,0.04,-0.01,0.01,2.397311,2352,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
37,0.06,-1.44,9.48,0.04,-0.01,0.01,2.397311,2376,7.666052,5.263892,99.989998,07/19/2025 16:49:05:-0.000000,no-movement,LOW
38,0.09,-1.42,9.48,0.04,-0.01,0.01,2.397311,0,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.03,-1.45,9.45,0.04,-0.01,0.01,2.397311,24,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.08,-1.4,9.46,0.04,-0.01,0.01,2.397311,48,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.02,-1.43,9.48,0.04,-0.01,0.01,2.397311,72,7.666052,5.263892,99.989998,07/19/2025 16:49:06:0.000000,no-movement,LOW
38,0.04,-1.42,9.46,0.04,-0.01,0.01,2.397311,96,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.1,-1.43,9.43,0.04,-0.01,0.01,2.397311,120,7.666052,5.263892,99.989998,07/19/2025 16:49:06:0.000000,no-movement,LOW
38,0.02,-1.44,9.48,0.04,-0.01,0.01,2.397311,144,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.05,-1.41,9.45,0.04,-0.01,0.01,2.397311,168,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.06,-1.43,9.47,0.04,-0.01,0.01,2.397311,192,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.08,-1.45,9.44,0.04,-0.01,0.01,2.397311,216,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.07,-1.4,9.46,0.04,-0.01,0.01,2.397311,240,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.05,-1.41,9.48,0.04,-0.01,0.01,2.397311,264,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.05,-1.45,9.46,0.04,-0.01,0.01,2.397311,288,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.06,-1.44,9.48,0.04,-0.01,0.01,2.397311,312,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.06,-1.43,9.48,0.04,-0.01,0.01,2.397311,336,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.03,-1.43,9.48,0.04,-0.01,0.01,2.397311,360,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.05,-1.41,9.45,0.04,-0.01,0.01,2.397311,384,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.07,-1.41,9.46,0.04,-0.01,0.01,2.397311,408,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
38,0.07,-1.41,9.48,0.04,-0.01,0.01,2.397311,432,7.666052,5.263892,99.989998,07/19/2025 16:49:06:-0.000000,no-movement,LOW
