id,batch_id,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,speed,latitude,longitude,accuracy,timestamp,log_interval,anomaly
4913,71,-1.0,-0.48,10.94,-0.01,0.01,0.03,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1901,road-patch
4914,71,-1.05,-0.12,10.5,0.0,0.01,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1905,road-patch
4915,71,-0.7,0.19,9.59,0.03,-0.03,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1910,road-patch
4916,71,-0.72,0.47,8.94,0.01,-0.03,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1914,road-patch
4917,71,-1.81,0.57,9.81,0.0,0.08,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1919,road-patch
4918,71,-0.85,0.52,9.56,-0.01,-0.01,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1923,road-patch
4919,71,-0.26,0.54,9.74,-0.06,-0.07,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1928,road-patch
4920,71,-0.56,0.34,10.21,-0.08,-0.01,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1932,road-patch
4921,71,-1.11,0.11,10.65,-0.09,-0.02,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1937,road-patch
4922,71,-1.7,0.08,11.28,-0.11,-0.04,0.03,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1941,road-patch
4923,71,-1.36,-0.21,10.99,-0.09,-0.03,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1946,road-patch
4924,71,-0.89,-0.22,11.05,-0.07,0.0,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1950,road-patch
4925,71,-1.04,-0.04,11.61,-0.07,-0.02,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1955,road-patch
4926,71,-1.56,0.09,12.0,-0.08,-0.03,0.03,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1959,road-patch
4927,71,-1.27,-0.09,11.37,-0.06,-0.07,0.03,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1964,road-patch
4928,71,-0.59,-0.03,10.42,-0.05,-0.07,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,1968,road-patch
4929,71,-0.7,0.23,10.12,-0.04,-0.03,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1973,road-patch
4930,71,-0.74,0.64,10.61,-0.05,-0.05,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1977,road-patch
4931,71,-0.52,0.61,10.62,-0.1,-0.06,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1982,road-patch
4932,71,-0.35,0.31,10.4,-0.11,-0.07,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1986,road-patch
4933,71,-0.57,0.38,10.5,-0.12,-0.08,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1990,road-patch
4934,71,-0.08,0.59,9.98,-0.1,-0.08,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1995,road-patch
4935,71,0.36,0.5,9.63,-0.1,-0.04,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,1999,road-patch
4936,71,-0.6,0.45,10.86,-0.12,-0.06,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2003,road-patch
4937,71,-0.81,0.18,11.4,-0.12,-0.12,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2008,road-patch
4938,71,-0.68,-0.15,10.92,-0.12,-0.06,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2012,road-patch
4939,71,-0.58,-0.12,10.23,-0.08,-0.07,0.04,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2016,road-patch
4940,71,-0.71,0.29,9.85,-0.09,-0.08,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2021,road-patch
4941,71,-1.09,0.15,9.86,-0.11,-0.05,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2026,road-patch
4942,71,-0.55,0.29,9.73,-0.08,-0.05,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2030,road-patch
4943,71,-0.26,0.21,9.37,-0.11,-0.05,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2034,road-patch
4944,71,-0.14,-0.16,9.06,-0.1,-0.06,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2039,road-patch
4945,71,0.03,-0.1,8.42,-0.11,-0.06,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2044,road-patch
4946,71,-0.42,-0.1,8.92,-0.1,0.02,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2048,road-patch
4947,71,0.23,-0.23,8.68,-0.1,-0.03,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2052,road-patch
4948,71,-0.37,-0.46,9.38,-0.13,-0.02,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2057,road-patch
4949,71,-0.63,-0.5,9.84,-0.1,-0.01,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2061,road-patch
4950,71,-0.16,-0.5,9.23,-0.1,-0.06,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2065,road-patch
4951,71,-0.44,-0.49,9.4,-0.1,0.0,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:-0.000000,2070,road-patch
4952,71,-1.1,-0.29,9.95,-0.07,-0.01,0.05,9.856755,7.60077,5.221884,1.02,01/26/2025 15:06:59:0.000000,2074,road-patch
4953,71,-0.81,-0.17,9.85,-0.06,-0.07,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2078,road-patch
4954,71,-0.42,-0.44,9.39,-0.07,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2083,road-patch
4955,71,-0.6,-0.67,10.03,-0.06,-0.05,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2087,road-patch
4956,71,-0.72,-0.4,10.17,-0.04,-0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2091,road-patch
4957,71,-0.8,-0.46,10.19,-0.07,0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2095,road-patch
4958,71,-0.73,-0.62,10.59,-0.07,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2099,road-patch
4959,71,-0.54,-0.94,10.65,-0.08,-0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2104,road-patch
4960,71,0.0,-0.88,10.54,-0.05,-0.03,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2109,road-patch
4961,71,-0.75,-0.58,10.76,-0.04,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2113,road-patch
4962,71,-1.24,-0.44,11.03,-0.03,-0.04,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2117,road-patch
4963,71,-0.14,-0.75,10.04,-0.03,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2122,road-patch
4964,71,-0.22,-0.67,10.42,-0.02,0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2127,road-patch
4965,71,-0.49,-0.16,10.43,0.0,0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2131,road-patch
4966,71,-0.26,0.03,9.52,-0.03,-0.03,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2135,road-patch
4967,71,-0.44,0.17,9.34,-0.04,-0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2140,road-patch
4968,71,-0.59,0.24,9.54,-0.05,-0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2145,road-patch
4969,71,-0.45,-0.14,9.58,-0.04,-0.03,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2149,road-patch
4970,71,-0.71,-0.22,10.24,-0.03,0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2153,road-patch
4971,71,-1.43,-0.29,11.16,-0.06,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2157,road-patch
4972,71,-1.6,-0.39,11.52,-0.05,0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2161,road-patch
4973,71,-0.83,-0.57,11.26,-0.05,0.03,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2165,road-patch
4974,71,-0.42,-0.51,11.4,-0.03,0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2170,road-patch
4975,71,-0.7,-0.28,11.52,-0.05,0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2175,road-patch
4976,71,-1.04,-0.35,11.91,-0.04,-0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2179,road-patch
4977,71,-0.57,-0.49,11.6,-0.02,-0.03,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2183,road-patch
4978,71,-0.06,-0.69,10.65,-0.01,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2188,road-patch
4979,71,-0.54,-0.42,10.61,0.01,-0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2192,road-patch
4980,71,-1.02,-0.07,10.89,0.02,0.0,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2196,road-patch
4981,71,-0.83,0.05,10.23,-0.01,-0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2200,road-patch
4982,71,-0.77,0.0,9.98,-0.01,0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2204,road-patch
4983,71,-0.8,-0.17,9.82,-0.02,0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2208,road-patch
4984,71,-0.84,0.08,10.16,-0.03,0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2213,road-patch
4985,71,-0.43,0.41,10.4,-0.04,-0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2217,road-patch
4986,71,-0.4,0.48,10.84,-0.08,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:1.695733,2221,road-patch
4987,71,-0.64,0.23,11.05,-0.08,-0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:1.695733,2226,road-patch
4988,71,-0.45,0.02,10.37,-0.04,-0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2230,road-patch
4989,71,-0.39,-0.05,9.79,-0.02,-0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2234,road-patch
4990,71,-0.46,0.29,9.93,0.0,0.01,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2238,road-patch
4991,71,-1.34,0.5,10.39,-0.04,0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2243,road-patch
4992,71,-1.23,0.29,9.73,-0.04,-0.03,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2248,road-patch
4993,71,-0.7,0.36,8.52,-0.04,-0.03,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2252,road-patch
4994,71,-0.51,0.37,7.91,-0.02,0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2256,road-patch
4995,71,-0.49,0.48,8.49,-0.04,-0.03,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2261,road-patch
4996,71,-0.57,0.52,9.07,-0.07,-0.03,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2266,road-patch
4997,71,-0.37,0.21,9.86,-0.1,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2270,road-patch
4998,71,-0.01,0.04,10.14,-0.1,-0.04,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2274,road-patch
4999,71,0.04,-0.18,9.79,-0.1,-0.03,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2279,road-patch
5000,71,-0.23,-0.13,10.07,-0.07,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2283,road-patch
5001,71,-0.17,0.0,10.16,-0.07,0.0,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2287,road-patch
5002,71,-0.27,-0.04,10.39,-0.08,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2291,road-patch
5003,71,-0.26,0.17,10.04,-0.07,-0.03,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2296,road-patch
5004,71,-0.88,-0.06,9.43,-0.07,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2300,road-patch
5005,71,-1.11,-0.19,8.82,-0.05,0.0,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2304,road-patch
5006,71,-0.94,-0.18,8.49,-0.05,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2308,road-patch
5007,71,-0.89,-0.2,8.79,-0.06,0.05,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2312,road-patch
5008,71,-1.48,-0.41,9.46,-0.07,-0.01,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2317,road-patch
5009,71,-1.36,-0.37,9.37,-0.06,-0.06,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2321,road-patch
5010,71,-0.44,-0.63,8.36,-0.07,-0.07,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2325,road-patch
5011,71,-0.63,-0.71,9.67,-0.06,0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2329,road-patch
5012,71,-0.84,-0.84,10.35,-0.05,0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2334,road-patch
5013,71,-0.43,-0.79,10.62,-0.06,-0.04,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2339,road-patch
5014,71,-0.6,-0.95,11.14,-0.08,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2343,road-patch
5015,71,-0.93,-1.17,10.94,-0.06,-0.02,0.05,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2347,road-patch
5016,71,-0.58,-0.79,10.18,-0.02,-0.05,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:-0.000000,2352,road-patch
5017,71,-0.67,-0.77,10.0,0.0,-0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2356,road-patch
5018,71,-0.8,-0.72,9.97,0.03,-0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2360,road-patch
5019,71,-0.99,-0.46,9.93,0.02,-0.02,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2364,road-patch
5020,71,-1.09,-0.67,10.04,0.01,-0.03,0.06,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2369,road-patch
5021,71,-0.51,-0.61,9.53,0.04,-0.05,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2373,road-patch
5022,71,0.33,-0.28,8.82,0.03,-0.05,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2377,road-patch
5023,71,0.42,-0.11,9.56,0.02,-0.06,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2382,road-patch
5024,71,0.0,-0.11,10.04,0.0,-0.05,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2386,road-patch
5025,71,-0.17,-0.01,10.54,0.0,0.0,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2390,road-patch
5026,71,-0.62,-0.09,11.21,-0.02,-0.01,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2394,road-patch
5027,71,-1.07,-0.36,12.09,-0.01,-0.03,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2399,road-patch
5028,71,-0.63,-0.01,11.43,0.05,-0.04,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2403,road-patch
5029,71,-0.53,0.5,10.68,0.05,-0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2407,road-patch
5030,71,-0.64,0.67,9.99,0.06,-0.03,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2411,road-patch
5031,71,-0.49,0.77,9.7,0.03,-0.04,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2416,road-patch
5032,71,-0.47,0.47,10.24,0.03,-0.01,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2420,road-patch
5033,71,-0.51,0.57,10.38,0.03,0.01,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2424,road-patch
5034,71,-0.68,0.51,9.68,0.01,-0.05,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2429,road-patch
5035,71,-0.28,0.21,8.82,0.02,-0.05,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2433,road-patch
5036,71,0.04,-0.07,8.14,0.02,0.01,0.07,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2437,road-patch
5037,71,-0.14,0.22,8.64,0.06,0.0,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2442,road-patch
5038,71,-0.48,0.44,10.04,0.01,0.01,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2446,road-patch
5039,71,-0.03,0.23,9.7,0.0,-0.01,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2450,road-patch
5040,71,0.13,0.29,9.73,-0.03,-0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2455,road-patch
5041,71,-0.61,0.6,10.55,-0.01,0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2459,road-patch
5042,71,-0.48,0.57,10.8,-0.02,-0.02,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2463,road-patch
5043,71,-0.37,0.46,10.61,0.01,-0.02,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2468,road-patch
5044,71,-0.23,0.45,10.73,0.01,-0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2473,road-patch
5045,71,-1.26,0.27,11.2,-0.01,-0.01,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2477,road-patch
5046,71,-0.87,0.16,10.71,0.04,-0.04,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2481,road-patch
5047,71,-0.47,0.26,9.83,0.02,-0.05,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2486,road-patch
5048,71,-1.11,0.4,10.27,0.04,0.1,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2490,road-patch
5049,71,-0.38,0.31,9.44,0.0,-0.08,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2494,road-patch
5050,71,-0.27,0.33,9.16,-0.01,-0.03,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2498,road-patch
5051,71,-0.21,0.27,9.4,0.0,0.07,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2502,road-patch
5052,71,-0.76,0.59,9.91,0.0,0.0,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2506,road-patch
5053,71,-0.54,0.59,9.99,-0.03,-0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2510,road-patch
5054,71,-0.11,0.2,9.82,-0.03,0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2515,road-patch
5055,71,-0.47,0.33,10.28,-0.02,0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2519,road-patch
5056,71,-0.64,0.82,10.64,0.01,-0.02,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2523,road-patch
5057,71,-0.28,0.96,10.08,-0.02,-0.03,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2527,road-patch
5058,71,-0.69,0.8,10.21,-0.02,-0.01,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2531,road-patch
5059,71,-1.04,0.59,10.4,-0.01,-0.01,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2536,road-patch
5060,71,-0.99,0.55,9.9,0.0,-0.03,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2540,road-patch
5061,71,-0.98,0.65,9.82,0.0,0.0,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2545,road-patch
5062,71,-1.09,0.86,9.73,0.01,-0.04,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2549,road-patch
5063,71,-0.85,1.01,9.31,-0.01,-0.03,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2553,road-patch
5064,71,-0.79,0.92,9.51,-0.02,0.06,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2557,road-patch
5065,71,-0.19,0.83,9.41,-0.01,-0.08,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2561,road-patch
5066,71,-0.53,0.8,10.1,-0.05,-0.06,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2565,road-patch
5067,71,-1.01,0.34,10.16,-0.04,-0.02,0.08,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2569,road-patch
5068,71,-0.72,0.75,10.08,-0.02,-0.04,0.09,10.041955,7.60068,5.221869,1.02,01/26/2025 15:07:00:0.000000,2573,road-patch
5069,73,1.53,-1.66,6.12,-0.14,0.51,-0.02,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,755,pothole_mild
5070,73,0.22,-1.0,7.41,-0.08,0.74,-0.01,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,759,pothole_mild
5071,73,-1.37,-0.13,14.95,-0.09,1.19,-0.03,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,763,pothole_mild
5072,73,-2.53,-2.35,14.69,-0.1,-1.11,-0.02,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,767,pothole_mild
5073,73,3.02,-0.57,11.52,-0.15,0.04,-0.03,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,772,pothole_mild
5074,73,0.83,-1.33,11.08,-0.03,0.08,0.0,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,776,pothole_mild
5075,73,-1.17,-0.3,13.28,-0.1,0.38,-0.04,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,781,pothole_mild
5076,73,1.69,-0.51,8.69,-0.03,-0.2,-0.03,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,785,pothole_mild
5077,73,-1.1,-1.33,11.8,-0.03,-0.09,-0.05,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,789,pothole_mild
5078,73,0.61,-2.46,8.54,0.01,-0.35,-0.07,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,793,pothole_mild
5079,73,-1.93,-3.64,8.88,-0.04,-0.62,-0.08,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,797,pothole_mild
5080,73,-1.79,-3.19,6.74,0.06,-0.71,-0.07,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,802,pothole_mild
5081,73,-2.07,-1.81,6.26,0.0,-0.8,-0.08,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,807,pothole_mild
5082,73,0.51,-1.27,3.21,-0.03,-0.67,-0.09,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,811,pothole_mild
5083,73,2.37,-1.56,1.73,-0.08,-0.28,-0.07,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,815,pothole_mild
5084,73,3.17,-1.46,2.63,0.0,0.42,-0.04,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,819,pothole_mild
5085,73,2.52,-1.01,5.49,0.0,0.85,-0.04,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,823,pothole_mild
5086,73,3.75,-0.99,10.81,0.07,1.35,-0.03,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,827,pothole_mild
5087,73,-8.21,-3.09,22.88,-0.21,-1.13,-0.05,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,832,pothole_mild
5088,73,3.9,0.11,13.73,0.11,-1.9,-0.07,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,837,pothole_mild
5089,73,0.97,-1.72,11.13,-0.09,0.38,-0.12,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,841,pothole_mild
5090,73,0.59,0.01,13.43,0.0,0.25,-0.13,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,845,pothole_mild
5091,73,0.63,-0.85,8.84,0.09,-0.33,-0.1,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,850,pothole_mild
5092,73,-1.18,-1.6,9.31,0.01,0.29,-0.09,11.2509,7.600302,5.221845,1.02,01/26/2025 15:07:04:0.000000,854,pothole_mild
